cibil_score,applicant_income,coapplicant_income,loan_amount,loan_tenure_months,existing_debts,credit_card_utilization,delinquent_lines_2yrs,credit_history_years,employment_status,education,home_ownership,loan_purpose,loan_status
799,735600.0,528000.0,3239000.0,240,226800.0,0.46,0,11.4,Salaried,Undergraduate,MORTGAGE,Home,1
534,294000.0,0.0,1500000.0,240,84000.0,0.5,0,0.5,Salaried,Graduate,OWN,Home,0
738,974400.0,0.0,682000.0,48,115200.0,0.35,0,9.3,Self-Employed,Post Graduate,MORTGAGE,Personal,1
811,1890000.0,381600.0,1152000.0,60,776400.0,0.48,0,5.1,Business,Post Graduate,OWN,Vehicle,1
806,1038000.0,0.0,4566000.0,240,166800.0,0.36,0,13.2,Salaried,Post Graduate,OWN,Home,1
738,255600.0,0.0,1500000.0,120,93600.0,0.25,0,6.3,Business,Graduate,OWN,Home,0
814,451200.0,296400.0,973000.0,60,26400.0,0.29,0,11.6,Salaried,Graduate,RENT,Personal,1
758,1180800.0,0.0,583000.0,36,152400.0,0.75,0,10.6,Salaried,Post Graduate,RENT,Personal,1
646,398400.0,0.0,377000.0,60,110400.0,0.24,0,6.9,Salaried,Undergraduate,OWN,Education,1
738,751200.0,0.0,3131000.0,180,81600.0,0.18,0,6.5,Self-Employed,Graduate,OWN,Home,0
770,901200.0,0.0,1217000.0,36,387600.0,0.29,0,6.6,Salaried,Professional,OWN,Personal,0
740,352800.0,238800.0,401000.0,48,87600.0,0.34,0,2.7,Salaried,Graduate,RENT,Personal,1
678,568800.0,531600.0,1033000.0,24,187200.0,0.59,0,0.9,Self-Employed,Graduate,OWN,Personal,0
759,216000.0,0.0,1500000.0,180,54000.0,0.43,2,1.1,Business,Post Graduate,RENT,Home,0
748,334800.0,374400.0,444000.0,48,61200.0,0.61,0,1.0,Salaried,Post Graduate,RENT,Vehicle,1
688,512400.0,0.0,292000.0,24,189600.0,0.19,0,0.5,Salaried,Post Graduate,RENT,Personal,0
746,296400.0,0.0,1500000.0,180,3600.0,0.34,0,0.5,Salaried,Graduate,RENT,Home,0
728,1443600.0,285600.0,637000.0,60,277200.0,0.21,1,7.1,Salaried,Post Graduate,RENT,Personal,1
717,267600.0,405600.0,890000.0,36,105600.0,0.37,1,8.3,Salaried,Post Graduate,RENT,Personal,0
668,462000.0,441600.0,1078000.0,84,18000.0,0.56,0,0.5,Salaried,Graduate,OWN,Education,1
539,632400.0,0.0,592000.0,48,58800.0,0.39,1,5.4,Salaried,Post Graduate,RENT,Vehicle,0
742,1299600.0,0.0,2200000.0,36,561600.0,0.79,0,9.1,Unemployed,Post Graduate,OWN,Education,0
732,267600.0,0.0,352000.0,12,115200.0,0.42,0,6.5,Salaried,Graduate,MORTGAGE,Personal,0
685,1114800.0,0.0,853000.0,36,193200.0,0.36,0,2.6,Salaried,Graduate,OWN,Personal,1
676,591600.0,404400.0,4733000.0,120,200400.0,0.69,0,6.3,Salaried,Graduate,OWN,Home,0
686,343200.0,0.0,225000.0,60,97200.0,0.41,0,6.7,Salaried,Graduate,RENT,Vehicle,1
686,758400.0,254400.0,2031000.0,240,168000.0,0.45,0,8.4,Self-Employed,Post Graduate,MORTGAGE,Home,1
806,656400.0,0.0,3285000.0,240,240000.0,0.48,0,9.6,Salaried,Post Graduate,MORTGAGE,Home,0
742,422400.0,0.0,503000.0,36,123600.0,0.74,0,0.5,Unemployed,Graduate,RENT,Personal,0
820,610800.0,0.0,1500000.0,180,25200.0,0.23,0,14.6,Salaried,Graduate,RENT,Home,1
806,476400.0,0.0,520000.0,36,180000.0,0.46,0,13.0,Salaried,Post Graduate,RENT,Education,0
720,626400.0,475200.0,1936000.0,180,76800.0,0.47,0,4.2,Salaried,Professional,RENT,Home,1
676,847200.0,0.0,725000.0,48,241200.0,0.4,0,15.0,Unemployed,Graduate,MORTGAGE,Personal,0
715,1407600.0,0.0,4808000.0,120,490800.0,0.31,0,5.1,Salaried,Post Graduate,RENT,Home,0
674,297600.0,429600.0,1314000.0,36,120000.0,0.42,1,9.9,Salaried,Post Graduate,RENT,Education,0
728,1900800.0,226800.0,1377000.0,60,792000.0,0.71,1,6.1,Salaried,Undergraduate,RENT,Personal,0
672,216000.0,0.0,1500000.0,180,90000.0,0.33,0,12.3,Salaried,Post Graduate,RENT,Home,0
576,541200.0,0.0,275000.0,24,159600.0,0.16,0,11.2,Salaried,Undergraduate,OWN,Business,0
550,812400.0,262800.0,4331000.0,240,228000.0,0.29,0,7.2,Salaried,Professional,RENT,Home,0
700,686400.0,574800.0,1639000.0,48,4800.0,0.25,0,0.5,Self-Employed,Graduate,MORTGAGE,Personal,1
710,417600.0,668400.0,842000.0,36,15600.0,0.3,0,4.3,Business,Graduate,OWN,Vehicle,1
695,524400.0,0.0,428000.0,36,92400.0,0.33,0,0.5,Salaried,Graduate,OWN,Personal,1
807,448800.0,229200.0,612000.0,48,159600.0,0.76,0,3.9,Salaried,Graduate,OWN,Personal,1
722,424800.0,0.0,76000.0,60,112800.0,0.23,0,7.5,Salaried,Post Graduate,OWN,Personal,1
573,938400.0,0.0,780000.0,60,99600.0,0.38,0,2.8,Salaried,Undergraduate,MORTGAGE,Personal,1
584,716400.0,379200.0,963000.0,60,39600.0,0.62,0,7.6,Salaried,Post Graduate,RENT,Education,0
694,402000.0,0.0,280000.0,60,85200.0,0.38,0,14.0,Unemployed,Post Graduate,RENT,Vehicle,0
766,964800.0,0.0,865000.0,12,396000.0,0.16,0,5.9,Self-Employed,Graduate,MORTGAGE,Personal,0
771,696000.0,0.0,1295000.0,36,16800.0,0.34,0,0.5,Salaried,Graduate,MORTGAGE,Business,0
631,920400.0,0.0,387000.0,48,192000.0,0.51,0,15.0,Self-Employed,Post Graduate,OWN,Vehicle,1
803,831600.0,456000.0,4455000.0,180,21600.0,0.52,0,6.6,Salaried,Undergraduate,RENT,Home,1
609,373200.0,133200.0,606000.0,60,42000.0,0.46,0,2.8,Salaried,Post Graduate,OWN,Personal,1
651,432000.0,0.0,411000.0,48,186000.0,0.78,0,5.7,Business,Graduate,RENT,Vehicle,0
834,886800.0,0.0,2401000.0,240,42000.0,0.58,1,0.5,Salaried,Post Graduate,RENT,Home,1
642,823200.0,79200.0,845000.0,24,19200.0,0.72,0,11.8,Salaried,Graduate,MORTGAGE,Personal,0
833,582000.0,504000.0,1566000.0,24,22800.0,0.61,0,21.3,Salaried,Post Graduate,MORTGAGE,Personal,0
761,627600.0,0.0,255000.0,36,195600.0,0.37,1,1.8,Salaried,Undergraduate,MORTGAGE,Personal,1
552,1188000.0,232800.0,523000.0,36,6000.0,0.33,0,8.7,Salaried,Professional,OWN,Vehicle,1
682,424800.0,532800.0,827000.0,36,75600.0,0.37,0,3.3,Self-Employed,Professional,MORTGAGE,Personal,1
711,794400.0,0.0,1500000.0,120,340800.0,0.4,0,9.4,Salaried,Graduate,MORTGAGE,Home,0
794,526800.0,0.0,483000.0,24,16800.0,0.33,2,3.6,Salaried,Graduate,MORTGAGE,Personal,0
657,522000.0,0.0,333000.0,60,218400.0,0.45,0,7.7,Self-Employed,Graduate,MORTGAGE,Vehicle,0
676,1076400.0,223200.0,6974000.0,240,56400.0,0.42,0,4.2,Self-Employed,Professional,OWN,Home,0
554,926400.0,0.0,450000.0,48,52800.0,0.4,1,2.4,Self-Employed,Graduate,RENT,Vehicle,0
751,920400.0,0.0,702000.0,48,250800.0,0.74,0,11.1,Salaried,Post Graduate,RENT,Personal,1
696,1206000.0,0.0,1616000.0,36,132000.0,0.43,0,12.6,Salaried,Graduate,OWN,Personal,0
541,595200.0,308400.0,1057000.0,12,1200.0,0.06,1,4.5,Salaried,Post Graduate,OWN,Personal,0
812,855600.0,0.0,1097000.0,60,288000.0,0.69,0,4.0,Salaried,Post Graduate,OWN,Vehicle,0
664,495600.0,612000.0,265000.0,24,82800.0,0.29,0,10.9,Self-Employed,Post Graduate,OWN,Personal,1
577,703200.0,633600.0,681000.0,60,286800.0,0.13,0,2.4,Salaried,Undergraduate,OWN,Vehicle,1
762,547200.0,0.0,552000.0,12,68400.0,0.39,0,18.0,Self-Employed,Graduate,MORTGAGE,Personal,0
768,620400.0,0.0,229000.0,36,187200.0,0.25,2,12.2,Salaried,Post Graduate,MORTGAGE,Business,0
596,816000.0,0.0,2314000.0,180,120000.0,0.28,1,10.5,Salaried,Graduate,RENT,Home,0
586,375600.0,216000.0,313000.0,24,25200.0,0.32,0,3.0,Self-Employed,Graduate,OWN,Personal,0
513,1858800.0,0.0,1756000.0,36,816000.0,0.31,0,0.5,Salaried,Professional,OWN,Personal,0
526,338400.0,0.0,230000.0,60,90000.0,0.21,0,0.5,Salaried,Undergraduate,OWN,Personal,0
724,301200.0,0.0,431000.0,36,114000.0,0.72,1,3.3,Salaried,Post Graduate,OWN,Business,0
753,1112400.0,0.0,1253000.0,36,124800.0,0.26,0,2.6,Salaried,Graduate,RENT,Personal,1
712,909600.0,356400.0,1688000.0,60,160800.0,0.27,4,3.6,Self-Employed,Professional,MORTGAGE,Education,0
753,829200.0,1302000.0,9188000.0,120,177600.0,0.21,0,6.7,Self-Employed,Professional,RENT,Home,0
751,831600.0,384000.0,1593000.0,36,235200.0,0.33,0,6.8,Salaried,Graduate,OWN,Education,0
696,584400.0,0.0,447000.0,36,104400.0,0.1,1,9.3,Salaried,Professional,RENT,Business,0
788,358800.0,0.0,378000.0,24,39600.0,0.73,0,5.5,Salaried,Graduate,MORTGAGE,Business,0
701,613200.0,675600.0,766000.0,24,52800.0,0.2,0,6.8,Salaried,Undergraduate,OWN,Personal,1
762,405600.0,0.0,445000.0,120,109200.0,0.39,3,5.4,Salaried,Graduate,OWN,Education,0
653,1005600.0,332400.0,606000.0,36,111600.0,0.09,0,5.4,Self-Employed,Post Graduate,OWN,Personal,1
649,542400.0,0.0,263000.0,48,97200.0,0.42,3,7.4,Salaried,Post Graduate,RENT,Personal,0
683,373200.0,0.0,245000.0,60,6000.0,0.49,1,7.6,Business,Post Graduate,OWN,Vehicle,1
628,493200.0,385200.0,2075000.0,240,56400.0,0.28,1,11.7,Self-Employed,Post Graduate,MORTGAGE,Home,1
746,738000.0,205200.0,1667000.0,300,160800.0,0.13,0,10.5,Salaried,Post Graduate,OWN,Home,1
792,432000.0,146400.0,360000.0,60,154800.0,0.39,0,3.6,Salaried,Graduate,RENT,Business,1
740,374400.0,0.0,261000.0,84,62400.0,0.38,1,3.6,Salaried,Graduate,RENT,Education,1
752,673200.0,0.0,3416000.0,180,90000.0,0.8,0,0.5,Self-Employed,Post Graduate,OWN,Home,0
697,673200.0,566400.0,3891000.0,240,156000.0,0.09,0,0.5,Salaried,Post Graduate,RENT,Home,1
715,445200.0,342000.0,918000.0,60,9600.0,0.08,2,13.5,Business,Graduate,OWN,Personal,1
820,453600.0,854400.0,6732000.0,300,72000.0,0.46,0,7.4,Self-Employed,Graduate,RENT,Home,1
675,668400.0,0.0,348000.0,84,40800.0,0.23,2,6.1,Salaried,Graduate,MORTGAGE,Vehicle,1
745,265200.0,136800.0,412000.0,36,30000.0,0.34,0,10.2,Salaried,Post Graduate,OWN,Vehicle,1
528,271200.0,120000.0,645000.0,36,48000.0,0.15,0,5.9,Salaried,Undergraduate,RENT,Business,0
665,396000.0,198000.0,149000.0,36,10800.0,0.14,0,16.8,Self-Employed,Graduate,OWN,Personal,1
676,523200.0,0.0,680000.0,36,187200.0,0.28,1,11.0,Self-Employed,Graduate,MORTGAGE,Business,0
779,698400.0,0.0,711000.0,48,86400.0,0.08,0,4.7,Salaried,Post Graduate,MORTGAGE,Vehicle,1
664,1324800.0,448800.0,1899000.0,12,139200.0,0.67,2,4.2,Salaried,Post Graduate,RENT,Personal,0
612,943200.0,812400.0,8393000.0,240,146400.0,0.29,0,7.9,Salaried,Post Graduate,OWN,Home,0
566,538800.0,206400.0,3974000.0,300,88800.0,0.69,0,6.1,Salaried,Graduate,OWN,Home,0
706,582000.0,453600.0,1912000.0,180,212400.0,0.46,0,11.6,Salaried,Post Graduate,OWN,Home,1
597,338400.0,466800.0,291000.0,24,43200.0,0.7,0,8.1,Self-Employed,Undergraduate,MORTGAGE,Personal,0
690,582000.0,0.0,1500000.0,240,121200.0,0.52,0,16.5,Salaried,Graduate,OWN,Home,0
769,501600.0,0.0,441000.0,48,112800.0,0.81,0,7.4,Salaried,Graduate,RENT,Personal,0
695,702000.0,0.0,1116000.0,36,96000.0,0.46,0,10.5,Self-Employed,Post Graduate,RENT,Business,0
701,373200.0,0.0,505000.0,36,132000.0,0.66,0,0.5,Business,Undergraduate,OWN,Education,0
850,782400.0,0.0,3015000.0,240,219600.0,0.6,0,6.0,Self-Employed,Post Graduate,MORTGAGE,Home,0
715,1366800.0,0.0,1583000.0,24,444000.0,0.43,0,8.5,Self-Employed,Graduate,RENT,Personal,0
819,554400.0,0.0,1512000.0,180,13200.0,0.1,0,4.2,Salaried,Graduate,OWN,Home,1
663,733200.0,0.0,1500000.0,180,270000.0,0.47,0,14.6,Salaried,Graduate,OWN,Home,0
684,860400.0,0.0,1744000.0,36,93600.0,0.43,1,7.3,Self-Employed,Post Graduate,RENT,Business,0
626,471600.0,0.0,395000.0,36,19200.0,0.66,2,9.0,Business,Graduate,RENT,Personal,0
765,666000.0,0.0,371000.0,48,198000.0,0.41,0,5.2,Self-Employed,Graduate,RENT,Vehicle,1
718,592800.0,271200.0,2167000.0,120,57600.0,0.32,0,4.8,Salaried,Professional,RENT,Home,1
703,620400.0,0.0,559000.0,12,114000.0,0.56,0,8.7,Self-Employed,Professional,OWN,Personal,0
794,384000.0,0.0,100000.0,36,122400.0,0.63,0,3.0,Salaried,Professional,OWN,Personal,1
638,596400.0,537600.0,1115000.0,36,27600.0,0.33,0,0.9,Salaried,Graduate,OWN,Vehicle,1
567,774000.0,408000.0,302000.0,24,44400.0,0.66,2,5.5,Salaried,Graduate,MORTGAGE,Personal,0
718,1306800.0,0.0,951000.0,24,391200.0,0.79,2,4.2,Self-Employed,Professional,MORTGAGE,Business,0
701,997200.0,500400.0,3025000.0,24,201600.0,0.16,0,8.0,Salaried,Undergraduate,RENT,Business,0
672,1922400.0,310800.0,10240000.0,240,190800.0,0.5,0,5.5,Salaried,Professional,OWN,Home,1
595,385200.0,302400.0,430000.0,36,90000.0,0.36,0,2.5,Self-Employed,Graduate,RENT,Vehicle,0
763,950400.0,0.0,451000.0,48,264000.0,0.36,0,3.4,Salaried,Graduate,OWN,Personal,1
813,650400.0,450000.0,1100000.0,36,118800.0,0.18,1,9.3,Salaried,Post Graduate,OWN,Business,1
503,1962000.0,0.0,3891000.0,240,152400.0,0.18,0,5.0,Salaried,Graduate,RENT,Home,0
812,376800.0,297600.0,1652000.0,180,109200.0,0.27,0,4.5,Salaried,Graduate,OWN,Home,1
637,370800.0,544800.0,909000.0,12,20400.0,0.47,0,4.5,Salaried,Graduate,OWN,Business,0
781,423600.0,0.0,116000.0,12,124800.0,0.11,0,5.1,Salaried,Graduate,MORTGAGE,Personal,1
720,216000.0,256800.0,1500000.0,240,26400.0,0.26,0,7.9,Salaried,Undergraduate,OWN,Home,1
830,440400.0,0.0,464000.0,36,0.0,0.59,0,0.5,Salaried,Post Graduate,MORTGAGE,Vehicle,1
758,387600.0,583200.0,504000.0,12,81600.0,0.52,0,8.9,Salaried,Post Graduate,RENT,Personal,1
582,638400.0,358800.0,624000.0,12,88800.0,0.09,0,2.3,Salaried,Post Graduate,RENT,Personal,0
535,710400.0,0.0,3679000.0,240,73200.0,0.12,2,8.9,Business,Graduate,RENT,Home,0
735,1651200.0,602400.0,7064000.0,240,370800.0,0.53,0,2.1,Salaried,Graduate,OWN,Home,1
515,992400.0,0.0,224000.0,48,150000.0,0.57,1,7.5,Salaried,Post Graduate,MORTGAGE,Personal,0
709,428400.0,0.0,603000.0,24,56400.0,0.45,0,7.5,Salaried,Graduate,OWN,Business,0
850,358800.0,369600.0,681000.0,36,123600.0,0.18,0,13.2,Self-Employed,Graduate,MORTGAGE,Personal,1
688,771600.0,0.0,3911000.0,240,28800.0,0.32,0,8.5,Salaried,Graduate,MORTGAGE,Home,0
693,284400.0,313200.0,109000.0,48,50400.0,0.15,0,6.1,Self-Employed,Post Graduate,RENT,Personal,1
671,1610400.0,0.0,1767000.0,60,178800.0,0.56,0,2.4,Unemployed,Graduate,MORTGAGE,Personal,0
704,1125600.0,0.0,2272000.0,180,144000.0,0.27,0,3.3,Salaried,Graduate,RENT,Home,1
536,454800.0,625200.0,4205000.0,240,90000.0,0.11,0,6.9,Salaried,Graduate,MORTGAGE,Home,0
663,229200.0,0.0,263000.0,60,94800.0,0.46,1,13.1,Self-Employed,Graduate,RENT,Education,0
802,1238400.0,448800.0,6191000.0,240,367200.0,0.29,0,4.5,Self-Employed,Graduate,MORTGAGE,Home,1
729,552000.0,67200.0,420000.0,36,48000.0,0.4,0,1.7,Business,Graduate,OWN,Personal,1
746,1161600.0,678000.0,1786000.0,60,298800.0,0.47,0,8.8,Self-Employed,Graduate,OWN,Vehicle,1
723,244800.0,213600.0,1552000.0,180,16800.0,0.52,0,9.6,Salaried,Professional,RENT,Home,1
729,423600.0,277200.0,605000.0,24,169200.0,0.28,0,10.2,Self-Employed,Graduate,RENT,Personal,0
710,590400.0,0.0,636000.0,24,112800.0,0.51,1,0.5,Salaried,Graduate,RENT,Business,0
697,603600.0,438000.0,3135000.0,240,258000.0,0.5,1,10.4,Salaried,Professional,OWN,Home,0
559,459600.0,0.0,276000.0,12,136800.0,0.4,0,7.4,Salaried,Post Graduate,OWN,Personal,0
686,828000.0,0.0,902000.0,60,310800.0,0.79,0,10.2,Salaried,Graduate,OWN,Vehicle,0
590,326400.0,536400.0,1183000.0,60,26400.0,0.27,1,11.8,Salaried,Post Graduate,OWN,Education,0
678,543600.0,404400.0,536000.0,84,208800.0,0.54,0,10.1,Self-Employed,Graduate,MORTGAGE,Education,1
646,628800.0,439200.0,3636000.0,300,54000.0,0.07,0,4.9,Business,Post Graduate,OWN,Home,1
736,781200.0,206400.0,4655000.0,180,343200.0,0.58,0,9.0,Salaried,Graduate,MORTGAGE,Home,0
679,870000.0,244800.0,496000.0,60,109200.0,0.08,0,12.5,Salaried,Graduate,OWN,Education,1
747,316800.0,558000.0,1129000.0,84,97200.0,0.41,1,3.2,Salaried,Graduate,OWN,Vehicle,1
719,253200.0,0.0,1500000.0,180,62400.0,0.14,2,2.4,Self-Employed,Professional,RENT,Home,0
835,1188000.0,0.0,1354000.0,48,255600.0,0.87,0,7.7,Salaried,Post Graduate,MORTGAGE,Vehicle,0
470,706800.0,0.0,1006000.0,12,136800.0,0.41,0,6.9,Salaried,Post Graduate,MORTGAGE,Personal,0
738,390000.0,562800.0,1241000.0,48,67200.0,0.28,3,5.0,Salaried,Post Graduate,MORTGAGE,Personal,0
721,1381200.0,0.0,1861000.0,36,188400.0,0.16,0,8.3,Salaried,Post Graduate,MORTGAGE,Business,0
813,626400.0,0.0,1130000.0,24,168000.0,0.35,0,7.7,Unemployed,Post Graduate,RENT,Business,0
700,1125600.0,0.0,496000.0,120,498000.0,0.45,2,3.9,Salaried,Professional,OWN,Education,0
639,610800.0,828000.0,6926000.0,240,184800.0,0.63,0,7.6,Salaried,Graduate,OWN,Home,0
664,1827600.0,166800.0,2000000.0,36,622800.0,0.28,2,12.0,Salaried,Post Graduate,MORTGAGE,Personal,0
680,1544400.0,0.0,1982000.0,240,454800.0,0.64,0,2.4,Salaried,Post Graduate,RENT,Home,1
754,512400.0,0.0,416000.0,60,118800.0,0.32,0,8.0,Salaried,Graduate,OWN,Vehicle,1
709,1003200.0,0.0,251000.0,36,368400.0,0.21,0,3.5,Salaried,Professional,RENT,Personal,1
673,838800.0,0.0,501000.0,36,122400.0,0.34,0,11.3,Self-Employed,Post Graduate,RENT,Education,1
608,1249200.0,0.0,551000.0,48,153600.0,0.43,0,0.5,Salaried,Post Graduate,OWN,Vehicle,1
680,345600.0,344400.0,810000.0,48,60000.0,0.5,1,12.9,Salaried,Post Graduate,OWN,Vehicle,0
575,858000.0,247200.0,1228000.0,36,223200.0,0.6,0,5.5,Self-Employed,Post Graduate,OWN,Business,0
808,1052400.0,0.0,1589000.0,24,0.0,0.5,1,5.6,Salaried,Undergraduate,RENT,Business,0
782,223200.0,0.0,229000.0,60,84000.0,0.37,0,9.5,Self-Employed,Post Graduate,RENT,Vehicle,0
640,307200.0,0.0,395000.0,60,42000.0,0.08,0,13.8,Salaried,Graduate,MORTGAGE,Personal,0
704,216000.0,0.0,333000.0,60,58800.0,0.68,0,9.6,Self-Employed,Post Graduate,RENT,Business,0
827,507600.0,0.0,409000.0,12,12000.0,0.39,2,8.7,Business,Graduate,RENT,Personal,0
611,872400.0,0.0,1500000.0,180,169200.0,0.38,0,7.9,Salaried,Professional,MORTGAGE,Home,1
724,1344000.0,0.0,430000.0,60,40800.0,0.35,1,9.7,Business,Graduate,RENT,Education,1
806,613200.0,234000.0,621000.0,24,3600.0,0.58,2,6.0,Salaried,Undergraduate,RENT,Personal,1
775,1441200.0,247200.0,621000.0,84,511200.0,0.34,1,0.5,Salaried,Graduate,RENT,Vehicle,1
520,274800.0,393600.0,1725000.0,180,50400.0,0.73,0,8.4,Self-Employed,Graduate,RENT,Home,0
703,230400.0,0.0,200000.0,84,84000.0,0.4,0,5.9,Salaried,Professional,MORTGAGE,Vehicle,1
798,570000.0,1087200.0,2760000.0,36,86400.0,0.29,0,1.9,Self-Employed,Post Graduate,OWN,Business,0
535,727200.0,328800.0,1264000.0,60,212400.0,0.32,0,3.0,Salaried,Graduate,OWN,Education,0
674,577200.0,0.0,445000.0,48,24000.0,0.21,0,2.9,Salaried,Graduate,OWN,Personal,1
717,216000.0,0.0,200000.0,24,18000.0,0.54,0,6.9,Salaried,Professional,RENT,Personal,0
697,560400.0,0.0,627000.0,12,118800.0,0.42,2,3.2,Business,Professional,OWN,Business,0
676,286800.0,0.0,1500000.0,120,56400.0,0.6,0,5.2,Salaried,Graduate,MORTGAGE,Home,0
688,849600.0,0.0,755000.0,48,74400.0,0.32,0,4.1,Self-Employed,Post Graduate,MORTGAGE,Personal,1
775,720000.0,981600.0,1672000.0,48,282000.0,0.85,2,0.5,Self-Employed,Undergraduate,MORTGAGE,Vehicle,0
690,350400.0,0.0,351000.0,60,44400.0,0.41,0,7.7,Salaried,Graduate,RENT,Personal,1
724,444000.0,0.0,443000.0,36,85200.0,0.51,0,7.1,Salaried,Post Graduate,OWN,Personal,0
779,328800.0,0.0,389000.0,36,50400.0,0.28,0,0.9,Business,Post Graduate,MORTGAGE,Vehicle,1
599,568800.0,150000.0,1977000.0,180,254400.0,0.16,0,15.2,Salaried,Graduate,RENT,Home,0
588,994800.0,0.0,1095000.0,48,154800.0,0.29,2,8.9,Salaried,Undergraduate,MORTGAGE,Personal,0
705,342000.0,110400.0,328000.0,84,40800.0,0.22,0,6.3,Salaried,Undergraduate,RENT,Vehicle,1
619,776400.0,0.0,384000.0,60,316800.0,0.24,0,2.4,Salaried,Graduate,RENT,Education,0
732,439200.0,0.0,239000.0,48,31200.0,0.47,0,4.9,Self-Employed,Graduate,OWN,Vehicle,1
698,380400.0,1093200.0,2051000.0,240,157200.0,0.46,1,2.8,Salaried,Graduate,OWN,Home,1
761,554400.0,0.0,396000.0,60,141600.0,0.22,0,7.4,Unemployed,Undergraduate,MORTGAGE,Vehicle,0
726,332400.0,0.0,200000.0,48,33600.0,0.45,0,11.7,Salaried,Graduate,RENT,Vehicle,1
820,434400.0,0.0,664000.0,36,49200.0,0.07,0,4.9,Self-Employed,Professional,OWN,Education,0
662,304800.0,322800.0,682000.0,60,97200.0,0.16,0,12.2,Self-Employed,Graduate,OWN,Personal,1
677,1732800.0,271200.0,1754000.0,36,31200.0,0.32,0,4.5,Self-Employed,Graduate,RENT,Personal,1
734,600000.0,0.0,556000.0,48,193200.0,0.17,1,10.6,Salaried,Graduate,RENT,Vehicle,0
550,400800.0,189600.0,530000.0,24,56400.0,0.65,1,11.4,Self-Employed,Graduate,RENT,Personal,0
643,661200.0,0.0,2019000.0,180,240000.0,0.47,0,9.6,Salaried,Graduate,OWN,Home,0
642,553200.0,111600.0,116000.0,36,31200.0,0.21,1,5.9,Business,Graduate,RENT,Personal,1
690,520800.0,0.0,499000.0,12,58800.0,0.47,0,1.3,Business,Post Graduate,RENT,Personal,0
688,824400.0,264000.0,3528000.0,300,163200.0,0.62,0,0.5,Salaried,Professional,OWN,Home,1
734,892800.0,592800.0,1013000.0,60,352800.0,0.48,0,10.7,Self-Employed,Graduate,RENT,Business,1
723,439200.0,858000.0,1130000.0,60,56400.0,0.3,1,9.9,Salaried,Professional,OWN,Vehicle,1
785,428400.0,0.0,291000.0,36,163200.0,0.51,3,10.6,Self-Employed,Graduate,OWN,Personal,0
711,505200.0,715200.0,1234000.0,12,22800.0,0.13,0,4.0,Salaried,Undergraduate,OWN,Business,0
784,216000.0,0.0,1500000.0,240,16800.0,0.7,0,14.8,Salaried,Post Graduate,RENT,Home,0
621,255600.0,219600.0,492000.0,36,18000.0,0.47,0,4.9,Self-Employed,Graduate,RENT,Personal,0
680,1248000.0,0.0,5800000.0,180,344400.0,0.6,0,9.6,Salaried,Post Graduate,MORTGAGE,Home,0
803,1453200.0,0.0,1701000.0,60,254400.0,0.44,1,1.7,Salaried,Graduate,RENT,Personal,1
706,512400.0,0.0,1639000.0,240,199200.0,0.66,0,3.7,Business,Undergraduate,RENT,Home,0
655,807600.0,0.0,1309000.0,36,176400.0,0.36,0,7.0,Salaried,Graduate,MORTGAGE,Education,0
751,698400.0,409200.0,539000.0,60,262800.0,0.5,0,0.5,Self-Employed,Professional,RENT,Vehicle,1
568,3199200.0,344400.0,11548000.0,240,345600.0,0.65,0,0.5,Salaried,Graduate,RENT,Home,0
722,1088400.0,183600.0,1149000.0,36,456000.0,0.48,1,12.5,Self-Employed,Post Graduate,RENT,Personal,0
681,548400.0,312000.0,565000.0,60,157200.0,0.48,0,6.5,Business,Professional,RENT,Personal,1
693,348000.0,487200.0,1389000.0,24,79200.0,0.19,0,7.6,Salaried,Graduate,RENT,Business,0
721,243600.0,0.0,69000.0,12,67200.0,0.24,0,3.3,Salaried,Professional,MORTGAGE,Personal,0
756,657600.0,0.0,279000.0,48,271200.0,0.59,0,11.1,Salaried,Graduate,MORTGAGE,Vehicle,1
619,387600.0,0.0,1500000.0,240,60000.0,0.9,0,6.1,Self-Employed,Post Graduate,RENT,Home,0
718,268800.0,0.0,105000.0,60,30000.0,0.6,2,8.2,Salaried,Undergraduate,RENT,Personal,0
733,412800.0,0.0,250000.0,60,45600.0,0.63,0,1.8,Business,Professional,RENT,Business,1
753,324000.0,0.0,148000.0,36,141600.0,0.26,0,13.7,Salaried,Professional,OWN,Personal,1
604,1488000.0,0.0,1494000.0,48,225600.0,0.22,0,9.0,Salaried,Undergraduate,MORTGAGE,Vehicle,1
677,955200.0,0.0,292000.0,84,380400.0,0.2,0,9.1,Salaried,Professional,MORTGAGE,Education,1
689,585600.0,249600.0,571000.0,60,36000.0,0.52,0,12.7,Self-Employed,Graduate,OWN,Vehicle,1
563,1327200.0,0.0,410000.0,120,256800.0,0.1,0,3.6,Salaried,Graduate,MORTGAGE,Education,1
586,614400.0,0.0,768000.0,36,171600.0,0.53,0,9.4,Salaried,Professional,RENT,Vehicle,0
584,366000.0,384000.0,2434000.0,240,158400.0,0.59,1,5.6,Self-Employed,Undergraduate,MORTGAGE,Home,0
732,1359600.0,0.0,919000.0,60,414000.0,0.77,0,7.1,Business,Post Graduate,RENT,Business,1
736,790800.0,0.0,1424000.0,24,1200.0,0.23,1,14.0,Salaried,Graduate,MORTGAGE,Business,0
690,332400.0,0.0,1500000.0,240,114000.0,0.53,0,4.6,Salaried,Post Graduate,OWN,Home,0
